설치장소,설치목적,촬영범위,촬영시간,녹화물보관기간,관리책임자,카메라번호,검색용주소,latitude,longitude,좌표변환상태
"경상남도 창원시 의창구 명지로 81-4, (명서동-부영상가 포함)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 명지로 81-4,35.2491933214161,128.647107245971,성공
"경상남도 창원시 의창구 우곡로 21, (명서동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 우곡로 21,35.2509770780152,128.636929882768,성공
"경상남도 창원시 의창구 우곡로 21, (명서동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 우곡로 21,35.2509770780152,128.636929882768,성공
"경상남도 창원시 의창구 도계두리길86번길 9, (도계동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 도계두리길86번길 9,35.2625706954219,128.638664687636,성공
"경상남도 창원시 의창구 도계로 61, (도계동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 도계로 61,35.2591379714657,128.638083877539,성공
"경상남도 창원시 의창구 원이대로69번길 6, (도계동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 원이대로69번길 6,35.2566368033171,128.63589333573,성공
"경상남도 창원시 의창구 우곡로159번길 9, (명서동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 우곡로159번길 9,35.2422231499733,128.64261499203,성공
"경상남도 창원시 의창구 우곡로101번길 40, (명서동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 우곡로101번길 40,35.2427764969508,128.642913969568,성공
"경상남도 창원시 의창구 명지로111번길 1, (명서동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 명지로111번길 1,35.2477549414175,128.649643051651,성공
"경상남도 창원시 의창구 명지로122번길 20, (명서동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 명지로122번길 20,35.2457939069282,128.649092703854,성공
"경상남도 창원시 의창구 원이대로240번길 14, (명서동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 원이대로240번길 14,35.2433413428784,128.64572873541,성공
경상남도 창원시 의창구 도계로31번길 6(도계동)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 도계로31번길 6,35.2612350012418,128.635461093157,성공
경상남도 창원시 의창구 도계로31번길 6(도계동)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 도계로31번길 6,35.2612350012418,128.635461093157,성공
경상남도 창원시 의창구 도계로31번길 6(도계동)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 도계로31번길 6,35.2612350012418,128.635461093157,성공
경상남도 창원시 의창구 도계로31번길 6(도계동)_4,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 의창구 도계로31번길 6,35.2612350012418,128.635461093157,성공
경상남도 창원시 의창구 우곡로101번길 17(명서동)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 우곡로101번길 17,35.2441449676159,128.641223221084,성공
경상남도 창원시 의창구 우곡로101번길 17(명서동)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 우곡로101번길 17,35.2441449676159,128.641223221084,성공
경상남도 창원시 의창구 우곡로101번길 17(명서동)_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 우곡로101번길 17,35.2441449676159,128.641223221084,성공
경상남도 창원시 의창구 우곡로101번길 17(명서동)_4,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 의창구 우곡로101번길 17,35.2441449676159,128.641223221084,성공
경상남도 창원시 의창구 도계동 305-4(목련공원),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 도계동 305-4,35.2606407931571,128.633595953059,성공
경상남도 창원시 의창구 도계동 358-1(개나리공원),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 도계동 358-1,35.2609789339515,128.639943481874,성공
경상남도 창원시 의창구 명서동 80-1(미리내공원),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 명서동 80-1,35.2473416805478,128.644317254957,성공
경상남도 창원시 의창구 명서동 87-1(기쁨공원),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 명서동 87-1,35.2466419183845,128.640935733836,성공
경상남도 창원시 의창구 명곡동 577-2(명서공원),방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 명곡동 577-2,35.2418072919806,128.639840195616,성공
경상남도 창원시 의창구 도계로50번길 15_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 도계로50번길 15,35.2590004974931,128.635728895386,성공
경상남도 창원시 의창구 도계로50번길 15_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 도계로50번길 15,35.2590004974931,128.635728895386,성공
경상남도 창원시 의창구 도계로50번길 15_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 도계로50번길 15,35.2590004974931,128.635728895386,성공
경상남도 창원시 의창구 명서로89번길 36_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 명서로89번길 36,35.2503593670517,128.652740911954,성공
경상남도 창원시 의창구 명서로89번길 36_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 명서로89번길 36,35.2503593670517,128.652740911954,성공
경상남도 창원시 의창구 명서로89번길 36_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 명서로89번길 36,35.2503593670517,128.652740911954,성공
경상남도 창원시 의창구 명서로69번길 7_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 명서로69번길 7,35.2514844784942,128.648908037314,성공
경상남도 창원시 의창구 명서로69번길 7_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 명서로69번길 7,35.2514844784942,128.648908037314,성공
경상남도 창원시 의창구 명서로69번길 7_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 명서로69번길 7,35.2514844784942,128.648908037314,성공
경상남도 창원시 의창구 명서로69번길 7_4,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,4,경상남도 창원시 의창구 명서로69번길 7,35.2514844784942,128.648908037314,성공
경상남도 창원시 의창구 원이대로206번길 2_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 원이대로206번길 2,35.2458063459548,128.643064413914,성공
경상남도 창원시 의창구 원이대로206번길 2_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 원이대로206번길 2,35.2458063459548,128.643064413914,성공
경상남도 창원시 의창구 원이대로206번길 2_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 원이대로206번길 2,35.2458063459548,128.643064413914,성공
경상남도 창원시 의창구 우곡로43_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 우곡로43,35.2494479874118,128.638420296041,성공
경상남도 창원시 의창구 우곡로43_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 우곡로43,35.2494479874118,128.638420296041,성공
경상남도 창원시 의창구 우곡로43_3,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 우곡로43,35.2494479874118,128.638420296041,성공
"경상남도 창원시 의창구 사림로16번길 3, (사림동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 사림로16번길 3,35.2460169260349,128.675614736595,성공
경상남도 창원시 의창구 사림동 117-1 (공룡어린이공원)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 사림동 117-1,35.2471091860349,128.680982279047,성공
경상남도 창원시 의창구 사림동 117-1 (공룡어린이공원)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 사림동 117-1,35.2471091860349,128.680982279047,성공
경상남도 창원시 의창구 사림동 50 (소나무어린이공원)_1,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 사림동 50,35.2426207033675,128.687545366426,성공
경상남도 창원시 의창구 사림동 50 (소나무어린이공원)_2,방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 사림동 50,35.2426207033675,128.687545366426,성공
"경상남도 창원시 의창구 사림로71번길 18-26, (사림동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 사림로71번길 18-26,35.2470880476779,128.682243788323,성공
"경상남도 창원시 의창구 사림로57번길 23, (사림동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 사림로57번길 23,35.2487316906295,128.679979790139,성공
"경상남도 창원시 의창구 사림로57번길 23, (사림동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 사림로57번길 23,35.2487316906295,128.679979790139,성공
"경상남도 창원시 의창구 사림로57번길 23, (사림동)_3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 사림로57번길 23,35.2487316906295,128.679979790139,성공
"경상남도 창원시 의창구 사림로99번길 7, (사림동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 사림로99번길 7,35.2458708341725,128.683023671838,성공
"경상남도 창원시 의창구 용지로289번길 23, (사림동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 용지로289번길 23,35.2399841083378,128.687622770961,성공
"경상남도 창원시 의창구 용지로285번길 49, (사림동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 용지로285번길 49,35.2411582480445,128.685234235583,성공
"경상남도 창원시 의창구 용지로285번길 49, (사림동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 용지로285번길 49,35.2411582480445,128.685234235583,성공
"경상남도 창원시 의창구 용지로285번길 49, (사림동)_3",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,3,경상남도 창원시 의창구 용지로285번길 49,35.2411582480445,128.685234235583,성공
"경상남도 창원시 의창구 사림로16번길 37, (사림동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 사림로16번길 37,35.2448949549904,128.679199859436,성공
"경상남도 창원시 의창구 창이대로259번길 13, (봉곡동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 창이대로259번길 13,35.2473472033785,128.66664377019,성공
"경상남도 창원시 의창구 봉곡로 88, (봉곡동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 봉곡로 88,35.2488191495982,128.668893756563,성공
"경상남도 창원시 의창구 봉곡로99번길 5, (봉곡동)_1",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,1,경상남도 창원시 의창구 봉곡로99번길 5,35.2486660272107,128.671238016636,성공
"경상남도 창원시 의창구 봉곡로99번길 5, (봉곡동)_2",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,2,경상남도 창원시 의창구 봉곡로99번길 5,35.2486660272107,128.671238016636,성공
"경상남도 창원시 의창구 봉곡로97번길 53, (봉곡동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 봉곡로97번길 53,35.2489506226584,128.675786402096,성공
"경상남도 창원시 의창구 원이대로261번길 40, (봉곡동)",방범,전방100M 이내,00:00~24:00,30일,시민안전과장,,경상남도 창원시 의창구 원이대로261번길 40,35.2463745419607,128.651571988871,성공
