경로당명,도로명주소,지오코딩용주소,위도,경도,검색결과주소,매칭점수
 삼계화성아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 삼계8길 31,(화성아파트)",경상남도 창원시 마산회원구 내서읍 삼계8길 31,35.233754834735,128.499370211968,경상남도 창원시 마산회원구 내서읍 삼계리 삼계8길 31,100.0
 삼정경로당 ,경상남도 창원시  마산회원구 내서읍 중리공단로 227-30,경상남도 창원시 마산회원구 내서읍 중리공단로 227-30,35.249065428623,128.51795792045,경상남도 창원시 마산회원구 내서읍 중리 중리공단로 227-3,99.98
 상곡1주공아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 상곡로 43,상곡주공아파트1단지",경상남도 창원시 마산회원구 내서읍 상곡로 43,35.243661909012,128.500659683952,경상남도 창원시 마산회원구 내서읍 상곡리 상곡로 43,100.0
 상곡2주공아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 상곡로 67,상곡주공아파트2단지",경상남도 창원시 마산회원구 내서읍 상곡로 67,35.243796941472,128.499489234993,경상남도 창원시 마산회원구 내서읍 상곡리 상곡로 67,100.0
 상곡경로당 ,경상남도 창원시  마산회원구 내서읍 상곡안길 33-3,경상남도 창원시 마산회원구 내서읍 상곡안길 33-3,35.243575365862,128.502219975229,경상남도 창원시 마산회원구 내서읍 상곡리 상곡안길 33-3,100.0
 상동경로당 ,경상남도 창원시  마산회원구 내서읍 상동길 7,경상남도 창원시 마산회원구 내서읍 상동길 7,35.245921753927,128.506867069987,경상남도 창원시 마산회원구 내서읍 중리 상동길 7,100.0
 서광2차아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 호계안길 91, 서광2차아파트",경상남도 창원시 마산회원구 내서읍 호계안길 91,35.257997100827,128.520863926281,경상남도 창원시 마산회원구 내서읍 호계리 호계안길 91,100.0
 서진아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 경남대로 1019,(서진아파트)",경상남도 창원시 마산회원구 내서읍 경남대로 1019,35.241414427404,128.504392145436,경상남도 창원시 마산회원구 내서읍 상곡리 경남대로 1019,100.0
 수곡경로당 ,경상남도 창원시  마산회원구 내서읍 수곡로 92-1,경상남도 창원시 마산회원구 내서읍 수곡로 92-1,35.27078377794,128.500608470524,경상남도 창원시 마산회원구 내서읍 용담리 수곡로 92-1,100.0
 숲속마을주공3단지아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 삼계본동1길 86,(숲속마을주공3단지 아파트)",경상남도 창원시 마산회원구 내서읍 삼계본동1길 86,35.232071371391,128.496291538932,경상남도 창원시 마산회원구 내서읍 삼계리 삼계본동1길 86,100.0
 숲속마을주공4단지아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 숲속로 6,(숲속마을주공4단지아파트)",경상남도 창원시 마산회원구 내서읍 숲속로 6,35.231070991247,128.496918924384,경상남도 창원시 마산회원구 내서읍 삼계리 숲속로 6,100.0
 숲속마을주공5단지아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 숲속로 30,(숲속마을주공5단지아파트)",경상남도 창원시 마산회원구 내서읍 숲속로 30,35.22969086898,128.497069211908,경상남도 창원시 마산회원구 내서읍 삼계리 숲속로 30,100.0
 숲속마을주공6단지아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 숲속로 27,(숲속마을주공6단지아파트)",경상남도 창원시 마산회원구 내서읍 숲속로 27,35.22815773507,128.498163385549,경상남도 창원시 마산회원구 내서읍 삼계리 숲속로 27,100.0
 신감경로당 ,경상남도 창원시  마산회원구 내서읍 신감길 25,경상남도 창원시 마산회원구 내서읍 신감길 25,35.204132392632,128.510934807598,경상남도 창원시 마산회원구 내서읍 신감리 신감길 25,100.0
 신목경로당 ,경상남도 창원시  마산회원구 내서읍 신목길 19-1,경상남도 창원시 마산회원구 내서읍 신목길 19-1,35.191966479268,128.496321881421,경상남도 창원시 마산회원구 내서읍 신감리 신목길 19-1,100.0
 신평경로당 ,경상남도 창원시  마산회원구 내서읍 신평로 35,경상남도 창원시 마산회원구 내서읍 신평로 35,35.239659759793,128.510211868449,경상남도 창원시 마산회원구 내서읍 중리 신평로 35,100.0
 안계경로당 ,경상남도 창원시  마산회원구 내서읍 삼계로 194,경상남도 창원시 마산회원구 내서읍 삼계로 194,35.237764150481,128.486764500144,경상남도 창원시 마산회원구 내서읍 삼계리 삼계로 194,100.0
 안곡경로당 ,경상남도 창원시  마산회원구 내서읍 송평로 411,경상남도 창원시 마산회원구 내서읍 송평로 411,35.262491644948,128.535353973757,경상남도 창원시 마산회원구 내서읍 평성리 송평로 411,100.0
 안성경로당 ,경상남도 창원시  마산회원구 내서읍 안성로 150,경상남도 창원시 마산회원구 내서읍 안성로 150,35.265148414888,128.551233405504,경상남도 창원시 마산회원구 내서읍 안성리 안성로 150,100.0
 옥정경로당 ,경상남도 창원시  마산회원구 내서읍 옥정1길 15,경상남도 창원시 마산회원구 내서읍 옥정1길 15,35.249073936254,128.522426396852,경상남도 창원시 마산회원구 내서읍 중리 옥정1길 15,100.0
 용담경로당 ,경상남도 창원시  마산회원구 내서읍 용담로 177,경상남도 창원시 마산회원구 내서읍 용담로 177,35.264413531527,128.499331319937,경상남도 창원시 마산회원구 내서읍 용담리 용담로 177,100.0
 원계경로당 ,경상남도 창원시  마산회원구 내서읍 원계증산길 78,경상남도 창원시 마산회원구 내서읍 원계증산길 78,35.230758388169,128.509124400331,경상남도 창원시 마산회원구 내서읍 원계리 원계증산길 78,100.0
 원계대동다숲아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 광려천남로 267,(원계대동다숲아파트)",경상남도 창원시 마산회원구 내서읍 광려천남로 267,35.229615641399,128.506394079191,경상남도 창원시 마산회원구 내서읍 원계리 광려천남로 267,100.0
 장미아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 중리상곡로 18,(장미아파트)",경상남도 창원시 마산회원구 내서읍 중리상곡로 18,35.24279123882,128.505436782029,경상남도 창원시 마산회원구 내서읍 중리 중리상곡로 18,100.0
 전안경로당 ,경상남도 창원시  마산회원구 내서읍 전안길 23,경상남도 창원시 마산회원구 내서읍 전안길 23,35.215265948891,128.50470001274,경상남도 창원시 마산회원구 내서읍 신감리 전안길 23,100.0
 죽암경로당 ,경상남도 창원시  마산회원구 내서읍 죽암로 19-1,경상남도 창원시 마산회원구 내서읍 죽암로 19-1,35.255743668068,128.509783888473,경상남도 창원시 마산회원구 내서읍 중리 죽암로 19-1,100.0
 중리남성경로당 ,경상남도 창원시  마산회원구 내서읍 중리본동길 6,경상남도 창원시 마산회원구 내서읍 중리본동길 6,35.252206588747,128.511407798394,경상남도 창원시 마산회원구 내서읍 중리 중리본동길 6,100.0
 중리여성경로당 ,경상남도 창원시  마산회원구 내서읍 중리상곡로 125,경상남도 창원시 마산회원구 내서읍 중리상곡로 125,35.251373343752,128.511160280793,경상남도 창원시 마산회원구 내서읍 중리 중리상곡로 125,100.0
 중리현대아파트경로당 ,경상남도 창원시  마산회원구 내서읍 호원로 186 (중리현대아파트),경상남도 창원시 마산회원구 내서읍 호원로 186,35.250501961098,128.522138646116,경상남도 창원시 마산회원구 내서읍 중리 호원로 186,100.0
 코오롱1차아파트경로당 ,경상남도 창원시  마산회원구 내서읍 호원로 361-3(코오롱타운아파트),경상남도 창원시 마산회원구 내서읍 호원로 361-3,35.268219963307,128.527093105264,경상남도 창원시 마산회원구 내서읍 호계리 호원로 361-3,100.0
 코오롱2차아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 호원로 359,(코오롱하늘채2차아파트)",경상남도 창원시 마산회원구 내서읍 호원로 359,35.263120581053,128.523251092305,경상남도 창원시 마산회원구 내서읍 호계리 호원로 359,100.0
 평성남성경로당 ,경상남도 창원시  마산회원구 내서읍 송평로 361,경상남도 창원시 마산회원구 내서읍 송평로 361,35.258842834858,128.538281101984,경상남도 창원시 마산회원구 내서읍 평성리 송평로 361,100.0
 평성여성경로당 ,경상남도 창원시  마산회원구 내서읍 송평로 361,경상남도 창원시 마산회원구 내서읍 송평로 361,35.258842834858,128.538281101984,경상남도 창원시 마산회원구 내서읍 평성리 송평로 361,100.0
 한우리경로당 ,"경상남도 창원시  마산회원구 내서읍 삼계1길 32,(한우리아파트1단지)",경상남도 창원시 마산회원구 내서읍 삼계1길 32,35.228079196638,128.504300782692,경상남도 창원시 마산회원구 내서읍 삼계리 삼계1길 32,100.0
 한우리2차아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 삼계1길 18,(한우리아파트2단지)",경상남도 창원시 마산회원구 내서읍 삼계1길 18,35.227307265265,128.504342105475,경상남도 창원시 마산회원구 내서읍 삼계리 삼계1길 18,100.0
 한일유엔아이아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 광려천남로 245,(한일유앤아이오르젠아파트)",경상남도 창원시 마산회원구 내서읍 광려천남로 245,35.231812161036,128.506045894933,경상남도 창원시 마산회원구 내서읍 원계리 광려천남로 245,100.0
 한주아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 함마대로 2805-70,(한주아파트)",경상남도 창원시 마산회원구 내서읍 함마대로 2805-70,35.249121893323,128.518780305078,경상남도 창원시 마산회원구 내서읍 중리 함마대로 2805,99.18
 현대성우아파트경로당 ,경상남도 창원시  마산회원구 내서읍 광려천북로 58(성우아파트),경상남도 창원시 마산회원구 내서읍 광려천북로 58,35.255040803577,128.519178074095,경상남도 창원시 마산회원구 내서읍 호계리 광려천북로 58,100.0
 호계남성경로당 ,경상남도 창원시  마산회원구 내서읍 호계본동2길 15-4,경상남도 창원시 마산회원구 내서읍 호계본동2길 15-4,35.26612038038,128.519681658838,경상남도 창원시 마산회원구 내서읍 호계리 호계본동2길 15-4,100.0
 호계여성경로당 ,경상남도 창원시  마산회원구 내서읍 호계본동2길 15-4,경상남도 창원시 마산회원구 내서읍 호계본동2길 15-4,35.26612038038,128.519681658838,경상남도 창원시 마산회원구 내서읍 호계리 호계본동2길 15-4,100.0
 화인태양아파트경로당 ,"경상남도 창원시  마산회원구 내서읍 광려천북로 208,(화인태양맨션)",경상남도 창원시 마산회원구 내서읍 광려천북로 208,35.268279558638,128.523890463879,경상남도 창원시 마산회원구 내서읍 호계리 광려천북로 208,100.0
 회원1동남성경로당 ,"경상남도 창원시  마산회원구 회원동3길8(회원동), 2층","경상남도 창원시 마산회원구 회원동3길8(회원동), 2층",35.218380161197,128.572739525034,경상남도 창원시 마산회원구 회원동 회원동3길 8,99.13
 회원1동여성경로당 ,"경상남도 창원시  마산회원구 회원동3길8(회원동),  1층","경상남도 창원시 마산회원구 회원동3길8(회원동), 1층",35.218380161197,128.572739525034,경상남도 창원시 마산회원구 회원동 회원동3길 8,99.13
한효아파트경로당,"경상남도 창원시  마산회원구 회원동3길38(회원동,한효아파트)","경상남도 창원시 마산회원구 회원동3길38(회원동,한효아파트)",35.217155334391,128.572263999581,경상남도 창원시 마산회원구 회원동 회원동3길 38,98.15
